철도운영기관,선명,역명,상하행구분,출입구번호,상세위치,시작층,종료층
서울교통공사,2호선,성수,상행,4,(F2)4번 출입구 방면,지상2층,지상3층
서울교통공사,2호선,성수,상행,2,(F2)2번 출입구 방면,지상2층,지상3층
서울교통공사,2호선,성수,하행,2,(F1)2번 출입구 방면,지상1층,지하2층
서울교통공사,2호선,성수,상행,1,(F2)1번 출입구 방면,지상2층,지상3층
서울교통공사,2호선,성수,하행,1,(F1)1번 출입구 방면,지상1층,지하2층
서울교통공사,2호선,시청,상행,,(연결통로)서울역방향 1-4 근접 (2),,
서울교통공사,2호선,시청,하행,,(연결통로)내부화장실 근접 (2),,
서울교통공사,2호선,시청,상행,,(연결통로)내부화장실 근접 (2),,
서울교통공사,2호선,시청,하행,,(연결통로)서울역방향 1-4 근접 (2),,
서울교통공사,2호선,신당,하행,3,(F1)3번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,신당,상행,3,(B1)3번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,신대방,상행,,(F2)외선  7-1,지상2층,지상3층
서울교통공사,2호선,신대방,하행,,(F3),지상3층,지상2층
서울교통공사,2호선,신대방,상행,,(F2)내선  3-4,지상2층,지상3층
서울교통공사,2호선,신대방,하행,,(F3),지상3층,지상2층
서울교통공사,2호선,신대방,상행,,(F2)내선  8-3,지상2층,지상3층
서울교통공사,2호선,신대방,하행,,(F3),지상3층,지상2층
서울교통공사,2호선,신대방,상행,,(F2)외선  3-1,지상2층,지상3층
서울교통공사,2호선,신대방,하행,,(F3),지상3층,지상2층
서울교통공사,2호선,신도림,하행,,(B2),지하2층,지하3층
서울교통공사,2호선,신도림,하행,,(B2),지하2층,지하3층
서울교통공사,2호선,신도림,상행,,(B3)외선  7-3,지하3층,지하2층
서울교통공사,2호선,신도림,상행,,(B3)외선  7-3,지하3층,지하2층
서울교통공사,2호선,신도림,상행,,(B3)내선  4-1,지하3층,지하2층
서울교통공사,2호선,신도림,상행,,(B3)외선 ,지하3층,지하2층
서울교통공사,2호선,신도림,하행,,(B2),지하2층,지하3층
서울교통공사,2호선,신도림,상행,,(B3)외선 ,지하3층,지하2층
서울교통공사,2호선,신도림,상행,,(B3)외선 ,지하3층,지하2층
서울교통공사,2호선,신림,하행,2,(F1)2번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,신림,상행,4,(B1)4번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,신림,상행,7,(B1)7번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,신림,상행,2,(B1)2번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,신림,하행,4,(F1)4번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,신정네거리,상행,2,(B1)2번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,신정네거리,상행,1,(B1)1번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,신정네거리,하행,1,(F1)1번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,신정네거리,하행,2,(F1)2번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,신촌,상행,6,(B1)6번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,신촌,상행,7,(B1)7번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,신촌,하행,7,(F1)7번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,신촌,하행,6,(F1)6번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,아현,하행,1,(F1)1번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,아현,상행,1,(B1)1번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,양천구청,상행,2,(B1)2번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,양천구청,하행,2,(F1)2번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,역삼,상행,4,(B1)4번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,역삼,하행,,(F1)1/2/5~8번 출입구 방면 근접 ,지상1층,지하1층
서울교통공사,2호선,역삼,상행,,(B1)1/2/5~8번 출입구 방면 근접 ,지하1층,지상1층
서울교통공사,2호선,역삼,하행,,(F1)1/2/5~8번 출입구 방면 근접 ,지상1층,지하1층
서울교통공사,2호선,역삼,상행,,(B1)1/2/5~8번 출입구 방면 근접 ,지하1층,지상1층
서울교통공사,2호선,역삼,하행,,(F1)1/2번 출입구 방면 근접 ,지상1층,지하1층
서울교통공사,2호선,역삼,상행,,(B1)1/2번 출입구 방면 근접 ,지하1층,지상1층
서울교통공사,2호선,역삼,하행,,(F1)5~8번 출입구 방면 근접 ,지상1층,지하1층
서울교통공사,2호선,역삼,상행,,(B1)5~8번 출입구 방면 근접 ,지하1층,지상1층
서울교통공사,2호선,역삼,하행,3,(F1)3번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,역삼,상행,3,(B1)3번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,역삼,하행,4,(F1)4번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,영등포구청,하행,1,(F1)1번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,영등포구청,상행,1,(B1)1번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,왕십리,하행,,(환승통로),,
서울교통공사,2호선,왕십리,상행,,(환승통로),,
서울교통공사,2호선,왕십리,상행,,(환승통로),,
서울교통공사,2호선,왕십리,하행,,(환승통로),,
서울교통공사,2호선,왕십리,상행,,(환승통로),,
서울교통공사,2호선,왕십리,하행,,(환승통로),,
서울교통공사,2호선,왕십리,상행,3,(B1)3번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,왕십리,하행,3,(F1)3번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,용두(동대문구청),하행,4,(F1)4번 출입구 방면,지상1층,지하2층
서울교통공사,2호선,용두(동대문구청),상행,4,(B2)4번 출입구 방면,지하2층,지상1층
서울교통공사,2호선,용두(동대문구청),하행,3,(F1)3번 출입구 방면,지상1층,지하2층
서울교통공사,2호선,용두(동대문구청),상행,3,(B2)3번 출입구 방면,지하2층,지상1층
서울교통공사,2호선,용두(동대문구청),상행,2,(B2)2번 출입구 방면,지하2층,지상1층
서울교통공사,2호선,용두(동대문구청),하행,2,(F1)2번 출입구 방면,지상1층,지하2층
서울교통공사,2호선,용두(동대문구청),상행,1,(B2)1번 출입구 방면,지하2층,지상1층
서울교통공사,2호선,용두(동대문구청),하행,1,(F1)1번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,용두(동대문구청),상행,,(B3)성수방향 3-1 ,지하3층,지하2층
서울교통공사,2호선,용두(동대문구청),하행,5,(F1)5번 출입구 방면,지상1층,지하2층
서울교통공사,2호선,용두(동대문구청),상행,5,(B2)5번 출입구 방면,지하2층,지상1층
서울교통공사,2호선,용두(동대문구청),상행,,(B3)신설동방향 2-4 ,지하3층,지하2층
서울교통공사,2호선,을지로4가,하행,5,(F1)5번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,을지로4가,상행,5,(B1)5번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,을지로입구,상행,8,(연결통로)1번 출입구 방면,,
서울교통공사,2호선,을지로입구,하행,8,(연결통로)1번 출입구 방면,,
서울교통공사,2호선,을지로입구,상행,8,(B1)1번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,을지로입구,하행,8,(F1)8번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,을지로입구,상행,8,(B1)8번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,을지로입구,하행,8,(F1)1번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,이대,하행,,(B2),지하2층,지하3층
서울교통공사,2호선,이대,상행,,(B3)외선  2-2,지하3층,지하2층
서울교통공사,2호선,이대,상행,,(B3)외선  9-3,지하3층,지하2층
서울교통공사,2호선,이대,하행,,(B2),지하2층,지하3층
서울교통공사,2호선,잠실(송파구청),상행,1,(B1)1번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,잠실(송파구청),하행,2,(F1)2번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,잠실(송파구청),상행,2,(B1)2번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,잠실(송파구청),하행,5,(F1)5번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,잠실(송파구청),하행,1,(F1)1번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,잠실(송파구청),상행,5,(B1)5번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,잠실나루,하행,,(F3)내부 대합실 ,지상3층,지상2층
서울교통공사,2호선,잠실나루,상행,2,(F2)2번 출입구 방면 외선  10-1,지상2층,지상3층
서울교통공사,2호선,잠실나루,상행,2,(F2)2번 출입구 방면 내선  1-4,지상2층,지상3층
서울교통공사,2호선,잠실나루,상행,,(B2)내부 대합실 ,지하2층,지상1층
서울교통공사,2호선,잠실새내,하행,6,(F1)6번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,잠실새내,상행,5,(B1)5번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,잠실새내,하행,5,(F1)5번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,잠실새내,상행,2,(B1)2번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,잠실새내,하행,2,(F1)2번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,잠실새내,상행,1,(B1)1번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,잠실새내,하행,7,(F1)7번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,잠실새내,상행,7,(B1)7번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,잠실새내,상행,6,(B1)6번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,잠실새내,상행,8,(B1)8번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,잠실새내,하행,8,(F1)8번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,종합운동장,상행,8,(B1)8번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,종합운동장,상행,1,(B1)1번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,종합운동장,하행,1,(F1)1번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,종합운동장,상행,4,(B1)4번 출입구 방면,지하1층,지상1층
서울교통공사,2호선,종합운동장,하행,4,(F1)4번 출입구 방면,지상1층,지하1층
서울교통공사,2호선,충정로(경기대입구),하행,,(B2),지하2층,지하3층
서울교통공사,2호선,충정로(경기대입구),상행,,(B3)외선  4-3,지하3층,지하2층
서울교통공사,2호선,충정로(경기대입구),하행,,(B1)대합실 ,지하1층,지하2층
서울교통공사,2호선,충정로(경기대입구),상행,,(B2)대합실 ,지하2층,지하1층
서울교통공사,2호선,한양대,하행,1,(F1)1번 출입구 방면,지상1층,지하2층
서울교통공사,2호선,한양대,상행,2,(F2)2번 출입구 방면,지상2층,지상3층
서울교통공사,2호선,합정,상행,,(B3)내선  7-3,지하3층,지하2층
서울교통공사,2호선,합정,상행,,(B3)외선  3-7,지하3층,지하2층
서울교통공사,2호선,합정,상행,2,(B2)2번 출입구 방면,지하2층,지상1층
서울교통공사,2호선,합정,하행,2,(F1)2번 출입구 방면,지상1층,지하2층
서울교통공사,2호선,홍대입구,상행,1,(B2)1번 출입구 방면,지하2층,지상1층
서울교통공사,2호선,홍대입구,하행,1,(F1)1번 출입구 방면,지상1층,지하2층
서울교통공사,2호선,홍대입구,상행,1,(B3)1번 출입구 방면,지하3층,지하2층
서울교통공사,2호선,홍대입구,하행,1,(B2)1번 출입구 방면,지하2층,지하3층
서울교통공사,2호선,홍대입구,상행,2,(B2)2번 출입구 방면,지하2층,지상1층
서울교통공사,2호선,홍대입구,상행,,(B3)외선  4-1,지하3층,지하2층
서울교통공사,2호선,홍대입구,하행,,(B2),지하2층,지하3층
서울교통공사,2호선,홍대입구,하행,2,(F1)2번 출입구 방면,지상1층,지하2층
